domain,reliability_label,wiki_citation
fortune.com,0.5,0
fee.org,0.5,0
foxbusiness.com,0.5,0
foxillinois.com,0.5,0
ftimes.com,0.5,0
faz.net,0.5,0
dailyjournal.net,0.5,0
franklinnews.org,0.5,0
fraserinstitute.org,0.5,0
freedomhouse.org,0.5,0
fcnews.org,0.5,0
mydailytribune.com,0.5,0
galvnews.com,0.5,0
geo.tv,0.5,0
godupdates.com,0.5,0
gp.se,0.5,0
grandforksherald.com,0.5,0
greeleytribune.com,0.5,0
greenfieldreporter.com,0.5,0
greenvilleadvocate.com,0.5,0
dailyadvocate.com,0.5,0
griffindailynews.com,0.5,0
guns.com,0.5,0
hammondstar.com,0.5,0
hannaherald.com,0.5,0
myheraldreview.com,0.5,0
heraldsun.com.au,0.5,0
hln.be,0.5,0
hidesertstar.com,0.5,0
hpenews.com,0.5,0
highrivertimes.com,0.5,0
timesgazette.com,0.5,0
thehindubusinessline.com,0.5,0
honestreporting.com,0.5,0
hoover.org,0.5,0
humanprogress.org,0.5,0
h-ponline.com,0.5,0
icitizen.com,0.5,0
idahostatejournal.com,0.5,0
iefimerida.gr,0.5,0
ilgiornale.it,0.5,0
amuedge.com,0.5,0
india.com,0.5,0
indiatimes.com,0.5,0
indiatoday.in,0.5,0
indiatvnews.com,0.5,0
inforum.com,0.5,0
interfax.ru,0.5,0
investortimes.com,0.5,0
itv.com,0.5,0
jamestownsun.com,0.5,0
jpost.com,0.5,0
jessaminejournal.com,0.5,0
jonesborosun.com,0.5,0
justfacts.com,0.5,0
foxkansas.com,0.5,0
foxsanantonio.com,0.5,0
wwmt.com,0.5,0
khaleejtimes.com,0.5,0
katu.com,0.5,0
katv.com,0.5,0
bakersfieldnow.com,0.5,0
kbsi23.com,0.5,0
fox4beaumont.com,0.5,0
siouxlandnews.com,0.5,0
kcby.com,0.5,0
abcstlouis.com,0.5,0
kdsm17.com,0.5,0
nbcmontana.com,0.5,0
kentuckynewera.com,0.5,0
keprtv.com,0.5,0
kfdm.com,0.5,0
kfoxtv.com,0.5,0
cbs2iowa.com,0.5,0
foxnebraska.com,0.5,0
khqa.com,0.5,0
kimatv.com,0.5,0
klewtv.com,0.5,0
kmph.com,0.5,0
nbc16.com,0.5,0
knewz.com,0.5,0
okcfox.com,0.5,0
komonews.com,0.5,0
fox42kptm.com,0.5,0
krcgtv.com,0.5,0
mynews4.com,0.5,0
foxreno.com,0.5,0
fox38corpuschristi.com,0.5,0
news3lv.com,0.5,0
ktul.com,0.5,0
ktvl.com,0.5,0
abc7amarillo.com,0.5,0
nebraska.tv,0.5,0
lagrangenews.com,0.5,0
nacion.com,0.5,0
lanacion.com.ar,0.5,0
valleytimes-news.com,0.5,0
lpheralddispatch.com,0.5,0
leducrep.com,0.5,0
lefigaro.fr,0.5,0
leicestermercury.co.uk,0.5,0
mycouriertribune.com,0.5,0
lbc.co.uk,0.5,0
standard.co.uk,0.5,0
lowndessignal.com,0.5,0
luvernejournal.com,0.5,0
the-messenger.com,0.5,0
malaymail.com,0.5,0
marginalrevolution.com,0.5,0
chronicle-tribune.com,0.5,0
marketwatch.com,0.5,0
frontiersman.com,0.5,0
mayfield-messenger.com,0.5,0
meaww.com,0.5,0
miamivalleytoday.com,0.5,0
mitchellrepublic.com,0.5,0
montrealgazette.com,0.5,0
moroccoworldnews.com,0.5,0
m24.ru,0.5,0
mynorthwest.com,0.5,0
nationalinterest.org,0.5,0
nationalpost.com,0.5,0
thecouriertimes.com,0.5,0
observer.com,0.5,0
nypost.com,0.5,0
news.com.au,0.5,0
newsweek.com,0.5,0
nhk.or.jp,0.5,0
nine.com.au,0.5,0
nwaonline.com,0.5,0
northwestsignal.net,0.5,0
nowentertainment.net,0.5,0
oaoa.com,0.5,0
oilprice.com,0.5,0
opposingviews.com,0.5,0
messenger-inquirer.com,0.5,0
paducahsun.com,0.5,0
paragoulddailypress.com,0.5,0
newsandsentinel.com,0.5,0
parkrapidsenterprise.com,0.5,0
prrecordgazette.com,0.5,0
perutribune.com,0.5,0
pinchercreekecho.com,0.5,0
mydailyregister.com,0.5,0
mydailysentinel.com,0.5,0
portsmouth-dailytimes.com,0.5,0
prime9ja.com.ng,0.0,0
pdclarion.com,0.5,0
rasmussenreports.com,0.5,0
realclearmarkets.com,0.5,0
realclearpolitics.com,0.5,0
reason.com,0.5,0
rochsent.com,0.5,0
couriernews.com,0.5,0
scoperatings.com,0.5,0
thedailycitizen.com,0.5,0
selmatimesjournal.com,0.5,0
shelbynews.com,0.5,0
sprucegroveexaminer.com,0.5,0
tabletmag.com,0.5,0
tallasseetribune.com,0.5,0
taxfoundation.org,0.5,0
theamericanconservative.com,0.5,0
theaustralian.com.au,0.5,0
thebulwark.com,0.5,0
chosun.com,0.5,0
thedickinsonpress.com,0.5,0
thedispatch.com,0.5,0
elkharttruth.com,0.5,0
theglobeandmail.com,0.5,0
thenews.com.pk,0.5,0
theobjectivestandard.com,0.5,0
oklahoman.com,0.5,0
pantagraph.com,0.5,0
post-journal.com,0.5,0
pe.com,0.5,0
tribtown.com,0.5,0
spectator.co.uk,0.5,0
spectator.us,0.5,0
spectatorworld.com,0.5,0
standardmedia.co.ke,0.5,0
straitstimes.com,0.5,0
thestreet.com,0.5,0
theitem.com,0.5,0
thetimesherald.com,0.5,0
thetimes.co.uk,0.5,0
washingtoninstitute.org,0.5,0
thewest.com.au,0.5,0
winchesterstar.com,0.5,0
yomiuri.co.jp,0.5,0
times-georgian.com,0.5,0
tnonline.com,0.5,0
timeslive.co.za,0.5,0
thenationaldesk.com,0.5,0
toledoblade.com,0.5,0
tovima.gr,0.5,0
transparentcalifornia.com,0.5,0
tribunnews.com,0.5,0
troymessenger.com,0.5,0
tulsaworld.com,0.5,0
tylerpaper.com,0.5,0
unherd.com,0.5,0
valuewalk.com,0.5,0
vancouversun.com,0.5,0
vaticannews.va,0.5,0
villages-news.com,0.5,0
suncommercial.com,0.5,0
wabashplaindealer.com,0.5,0
wach.com,0.5,0
wsj.com,0.5,0
recordherald.com,0.5,0
thecentersquare.com,0.5,0
rep-am.com,0.5,0
foxbaltimore.com,0.5,0
abc3340.com,0.5,0
wchstv.com,0.5,0
abcnews4.com,0.5,0
wcti12.com,0.5,0
wcyb.com,0.5,0
foxlexington.com,0.5,0
weartv.com,0.5,0
wctrib.com,0.5,0
nbc25news.com,0.5,0
wfxl.com,0.5,0
wgme.com,0.5,0
upnorthlive.com,0.5,0
wgxa.tv,0.5,0
13wham.com,0.5,0
local21news.com,0.5,0
newschannel20.com,0.5,0
sungazette.com,0.5,0
news-herald.com,0.5,0
wnewsj.com,0.5,0
winchestersun.com,0.5,0
windsorstar.com,0.5,0
wjactv.com,0.5,0
turnto10.com,0.5,0
wjla.com,0.5,0
dayton247now.com,0.5,0
local12.com,0.5,0
wlos.com,0.5,0
fox11online.com,0.5,0
mycbs4.com,0.5,0
nbc24.com,0.5,0
news4sanantonio.com,0.5,0
fox56.com,0.5,0
dglobe.com,0.5,0
wpde.com,0.5,0
cbs12.com,0.5,0
fox23maine.com,0.5,0
wpgh53.com,0.5,0
mynbc15.com,0.5,0
foxrichmond.com,0.5,0
wsbt.com,0.5,0
wset.com,0.5,0
cnycentral.com,0.5,0
fox28media.com,0.5,0
wtov9.com,0.5,0
myfox28columbus.com,0.5,0
newschannel9.com,0.5,0
foxchattanooga.com,0.5,0
wtwc40.com,0.5,0
foxrochester.com,0.5,0
wutv29.com,0.5,0
wvah.com,0.5,0
fox17.com,0.5,0
xeniagazette.com,0.5,0
yankeeinstitute.org,0.5,0
yna.co.kr,0.5,0
zebrafactcheck.com,0.5,0
2ndvote.com,1.0,0
abort73.com,1.0,0
academia.org,1.0,0
aim.org,1.0,0
acton.org,1.0,0
ac2news.com,1.0,0
aish.com,1.0,0
albertapressleader.ca,1.0,0
amac.us,1.0,0
a1apac.org,1.0,0
americarisingpac.org,1.0,0
aclj.org,1.0,0
americanconsequences.com,1.0,0
conservative.org,1.0,0
aei.org,1.0,0
americansforprosperity.org,1.0,0
afpc.org,1.0,0
amgreatness.com,1.0,0
americanjournaldaily.com,1.0,0
alec.org,1.0,0
spectator.org,1.0,0
amimagazine.org,1.0,0
ammoland.com,1.0,0
aa.com.tr,1.0,0
arizonadailyindependent.com,1.0,0
armstrongeconomics.com,1.0,0
asianews.it,1.0,0
aina.org,1.0,0
badgerinstitute.org,1.0,0
bearingarms.com,1.0,0
beliefnet.com,1.0,0
blabber.buzz,1.0,0
policetribune.com,1.0,0
boundingintocomics.com,1.0,0
brownstone.org,1.0,0
c2cjournal.ca,1.0,0
calgarysun.com,0.5,0
campaignlifecoalition.com,1.0,0
campusreform.org,1.0,0
capitalresearch.org,1.0,0
freedomandprosperity.org,1.0,0
americanexperiment.org,1.0,0
chicksonright.com,1.0,0
cc.org,1.0,0
christianheadlines.com,1.0,0
christiannewsalerts.com,1.0,0
christianpost.com,1.0,0
christiantoday.com,1.0,0
chroniclesmagazine.org,1.0,0
citizenfreepress.com,1.0,0
cagw.org,1.0,0
citizensunited.org,1.0,0
city-journal.org,1.0,0
nccivitas.org,1.0,0
claremont.org,1.0,0
commentarymagazine.com,1.0,0
conservativebrief.com,1.0,0
conservativefighters.co,1.0,0
conservativehome.com,0.5,0
conservativehq.org,1.0,0
conservativeinstitute.org,1.0,0
conservativeopinion.com,1.0,0
cpi.org,1.0,0
conservativereview.com,1.0,0
crimeresearch.org,1.0,0
crisismagazine.com,1.0,0
dailycaller.com,1.0,0
express.co.uk,1.0,0
dailysignal.com,1.0,0
telegraph.co.uk,1.0,0
dcenquirer.com,1.0,0
dailytorch.com,1.0,0
dennismichaellynch.com,1.0,0
telegraaf.nl,1.0,0
disrn.com,1.0,0
teamdml.com,1.0,0
donaldjtrump.com,1.0,0
epnewsleader.com,1.0,0
economicpolicyjournal.com,1.0,0
egypttoday.com,1.0,0
energycitizens.org,1.0,0
eppc.org,1.0,0
erlc.com,1.0,0
explainamerica.com,1.0,0
factsandlogic.org,1.0,0
faithwire.com,1.0,0
fakehatecrimes.org,1.0,0
fedsoc.org,1.0,0
firstthings.com,1.0,0
floridadaily.com,1.0,0
fdd.org,1.0,0
freerepublic.com,1.0,0
freedomworks.org,0.5,0
ff.org,1.0,0
fff.org,1.0,0
getreligion.org,1.0,0
g-a-i.org,1.0,0
grabien.com,1.0,0
order-order.com,1.0,0
heritage.org,1.0,0
hotair.com,1.0,0
hudson.org,1.0,0
humanevents.com,1.0,0
hurriyet.com.tr,1.0,0
ibleedredwhiteblue.com,1.0,0
illinoispolicy.org,1.0,0
hillsdale.edu,1.0,0
ijr.com,1.0,0
iwf.org,1.0,0
influencewatch.org,1.0,0
issuesinsights.com,1.0,0
jewishpolicycenter.org,1.0,0
krone.at,1.0,0
latestly.com,1.0,0
lawliberty.org,1.0,0
lawenforcementtoday.com,1.0,0
journaldemontreal.com,1.0,0
mediacircus.com,1.0,0
mrc.org,1.0,0
mediarightnews.com,1.0,0
mercatornet.com,1.0,0
milliyet.com.tr,1.0,0
mises.org,1.0,0
ncregister.com,1.0,0
nationalcenter.org,1.0,0
nfrw.org,1.0,0
newbostonpost.com,1.0,0
newsbusters.org,1.0,0
newspageindex.com,1.0,0
nysun.com,1.0,0
ngo-monitor.org,1.0,0
notthebee.com,1.0,0
offgridsurvival.com,1.0,0
oneangrygamer.net,1.0,0
opslens.com,1.0,0
outkick.com,0.5,0
pantsonfirenews.com,1.0,0
quadrant.org.au,1.0,0
rd.com,1.0,0
americasvoice.news,1.0,0
redstate.com,1.0,0
rightandfree.com,1.0,0
ronpaullibertyreport.com,1.0,0
sabah.com.tr,1.0,0
newspress.com,1.0,0
shorenewsnetwork.com,1.0,0
skynews.com.au,1.0,0
sonorannews.com,1.0,0
sonsof1776.com,1.0,0
tampafp.com,1.0,0
tatumreport.com,1.0,0
tenthamendmentcenter.com,1.0,0
adelaidenow.com.au,1.0,0
americafirstpolicy.com,1.0,0
dailytelegraph.com.au,1.0,0
dailywire.com,1.0,0
thefirsttv.com,1.0,0
theflstandard.com,1.0,0
thegreggjarrett.com,1.0,0
thehonestpatriot.net,1.0,0
theleoterrell.com,1.0,0
econlib.org,1.0,0
thenationalherald.com,1.0,0
thenewamerican.com,1.0,0
patriotpost.us,1.0,0
thepostmillennial.com,1.0,0
thesun.co.uk,1.0,0
thetexan.news,1.0,0
thetruthaboutguns.com,1.0,0
the-sun.com,1.0,0
timcast.com,1.0,0
torontosun.com,1.0,0
mydailyfreedom.com,1.0,0
tnc.news,1.0,0
trtworld.com,1.0,0
twitchy.com,1.0,0
unwatch.org,1.0,0
valuetainment.com,1.0,0
washingtonexaminer.com,1.0,0
freebeacon.com,1.0,0
watchdogreport.org,1.0,0
weaselzippers.us,1.0,0
westernstandard.news,1.0,0
wikiislam.net,1.0,0
wng.org,1.0,0
yellowhammernews.com,1.0,0
yaf.org,1.0,0
freeworldnews.tv,1.0,0
21stcenturywire.com,1.0,0
79days.news,1.0,0
911truth.org,1.0,0
abovetopsecret.com,1.0,0
acallforanuprising.com,1.0,0
ageofautism.com,1.0,0
amtvmedia.com,1.0,0
alternativenews.com,1.0,0
altleft.news,1.0,0
americanfreepress.net,1.0,0
aim4truth.org,1.0,0
amg-news.com,1.0,0
americanpolicy.org,1.0,0
americasfrontlinedoctors.com,1.0,0
answersingenesis.org,1.0,0
askingangels.com,1.0,0
australiannationalreview.com,1.0,0
banned.video,1.0,0
beholdisrael.org,1.0,0
bestnewshere.com,1.0,0
biggovernment.news,1.0,0
biodefense.com,1.0,0
biotechexpressmag.com,1.0,0
blckbx.tv,1.0,0
bonsens.info,1.0,0
brandnewtube.com,1.0,0
brighteon.com,1.0,0
bugout.news,1.0,0
campusinsanity.com,1.0,0
cancer.news,1.0,0
catholic.org,1.0,0
childrenshealthdefense.org,1.0,0
chlorellafactor.com,1.0,0
carm.org,1.0,0
cbn.com,1.0,0
creation.com,1.0,0
christianscience.com,1.0,0
legitgov.org,1.0,0
climatedepot.com,1.0,0
climate.news,1.0,0
cnnsofake.news,1.0,0
collapse.news,1.0,0
cfact.org,1.0,0
consciouslifenews.com,-1.0,0
conspiracydailyupdate.com,1.0,0
consumerwellness.org,1.0,0
counterthink.com,1.0,0
creationwiki.org,1.0,0
dailyclout.io,1.0,0
dailysceptic.org,1.0,0
diedsuddenly.info,1.0,0
discovery.org,1.0,0
doctoroz.com,1.0,0
ecology.news,1.0,0
eluxemagazine.com,-1.0,0
ewg.org,-1.0,0
escapeallthesethings.com,1.0,0
eugenics.news,1.0,0
europereloaded.com,1.0,0
faithit.com,1.0,0
food.news,1.0,0
thefreethoughtproject.com,-1.0,0
freedomadvocates.org,1.0,0
freedomainradio.com,1.0,0
freedom.news,1.0,0
friendsofscience.org,1.0,0
covid19criticalcare.com,1.0,0
gender.news,1.0,0
geoengineering.news,1.0,0
glitch.news,1.0,0
gmwatch.org,-1.0,0
godlikeproductions.com,1.0,0
gotquestions.org,1.0,0
govtslaves.com,1.0,0
greenpeace.org,-1.0,0
healingfoodreference.com,1.0,0
healthimpactnews.com,1.0,0
health.news,1.0,0
healthnutnews.com,1.0,0
healthrangerreport.com,1.0,0
savethemales.ca,1.0,0
herbreference.com,1.0,0
humansarefree.com,1.0,0
infiniteunknown.net,1.0,0
informationclearinghouse.info,-1.0,0
infowars.com,1.0,0
ingredients.news,1.0,0
theirishsentinel.com,1.0,0
israel365news.com,1.0,0
joebiden.news,1.0,0
leftcult.com,1.0,0
lesmoutonsrebelles.com,1.0,0
liberty.news,1.0,0
libertyplanets.com,1.0,0
libtards.news,1.0,0
littlethings.com,-1.0,0
liveaction.org,1.0,0
medicalcensorship.com,1.0,0
medicalkidnap.com,1.0,0
nationalfile.com,1.0,0
nationalsecurity.news,1.0,0
naturalmedicine.news,1.0,0
naturalnews.com,1.0,0
naturalnewsblogs.com,1.0,0
naturalnewsradio.com,1.0,0
naturalpedia.com,1.0,0
nomorefakenews.com,1.0,0
notrickszone.com,1.0,0
nutrientreference.com,1.0,0
pandemic.news,1.0,0
patriots4truth.org,1.0,0
paulcraigroberts.org,1.0,0
peta.org,-1.0,0
pollution.news,1.0,0
pressfortruth.ca,1.0,0
principia-scientific.org,1.0,0
pdmj.org,1.0,0
randpaul.news,1.0,0
realclimatescience.com,1.0,0
redpillpodcasts.com,1.0,0
science.news,1.0,0
snopes.news,1.0,0
southfront.org,1.0,0
supplementreference.com,1.0,0
talknetwork.com,1.0,0
technocracy.news,1.0,0
healthranger.com,1.0,0
thehealthyamerican.org,1.0,0
newnationalist.net,1.0,0
stream.org,1.0,0
thetrumpet.com,1.0,0
thetruthaboutcancer.com,1.0,0
thoughtcrimeradio.net,1.0,0
thriveglobal.com,-1.0,0
treason.news,1.0,0
trunews.com,1.0,0
truth11.com,1.0,0
twisted.news,1.0,0
ukcolumn.org,1.0,0
usawatchdog.com,1.0,0
vaccineimpact.com,1.0,0
vaccines.news,1.0,0
vactruth.com,1.0,0
vaxxter.com,1.0,0
vigilantcitizen.com,1.0,0
votefraud.news,1.0,0
wearechange.org,1.0,0
whatdoesitmean.com,1.0,0
whitehouse.news,1.0,0
wikispooks.com,1.0,0
winterwatch.net,1.0,0
worldaffairsbrief.com,1.0,0
worldcouncilforhealth.org,1.0,0
worldtruth.tv,1.0,0
worldviewweekend.com,1.0,0
x22report.com,1.0,0
zerohedge.com,1.0,0
secondamendmentdaily.com,1.0,0
100percentfedup.com,1.0,0
24jours.com,0.5,0
us24news.com,1.0,0
avoiceformen.com,1.0,0
acting-man.com,1.0,0
elizabethjohnston.org,1.0,0
adareporter.com,0.5,0
adamscountytimes.com,0.5,0
alarabiya.net,0.5,0
albanystandard.com,0.5,0
albawaba.com,0.5,0
allnewspipeline.com,0.5,0
adflegal.org,1.0,0
almanar.com.lb,0.5,0
almasdarnews.com,1.0,0
alohastatenews.com,0.5,0
youm7.com,0.5,0
americamaxnews.com,1.0,0
americaoutloud.com,1.0,0
americanactionnews.com,1.0,0
americancatholictribune.com,0.5,0
acpeds.org,1.0,0
afa.net,1.0,0
afn.net,1.0,0
americasfreedomfighters.com,1.0,0
americangulag.org,1.0,0
americanlibertyemail.com,1.0,0
americanlookout.com,1.0,0
americanpartisan.org,1.0,0
americanpatriotdaily.com,1.0,0
americanpeopledaily.com,1.0,0
americanprinciplesproject.org,1.0,0
amren.com,1.0,0
tfp.org,1.0,0
americanthinker.com,1.0,0
awm.com,1.0,0
americansfortruth.com,1.0,0
americasnewssource.com,1.0,0
amestoday.com,0.5,0
amoskeagtimes.com,-0.5,0
analyzingamerica.org,1.0,0
andersonreporter.com,0.5,0
annarbortimes.com,0.5,0
annearundeltoday.com,0.5,0
anokatimes.com,0.5,0
anonymouswire.com,1.0,0
antelopevalleytoday.com,0.5,0
arabnews.com,0.5,0
arizonaindependent.com,-1.0,0
aroostooknews.com,0.5,0
aapsonline.org,1.0,0
athensreporter.com,0.5,0
atlstandard.com,0.5,0
auburntimes.com,0.5,0
augustarichmondherald.com,-0.5,0
baldwintimes.com,0.5,0
baltimorecitywire.com,0.5,0
barenakedislam.com,1.0,0
basnews.com,-1.0,0
batonrougereporter.com,0.5,0
battlecreektimes.com,0.5,0
baystatenews.com,0.5,0
bb4sp.com,1.0,0
bbarta24.net,-0.5,0
bdnews24.com,-0.5,0
beachbroadcastnews.com,1.0,0
beantowntimes.com,0.5,0
beckernews.com,1.0,0
beforeitsnews.com,1.0,0
bjreview.com,-0.5,0
bentontimes.com,0.5,0
bigislandtimes.com,0.5,0
bigleaguepolitics.com,1.0,0
billionbibles.org,1.0,0
bipartisanreport.com,-1.0,0
bitchute.com,1.0,0
blackeyepolitics.com,1.0,0
blackgenocide.org,1.0,0
blacknews.com,-1.0,0
blackpigeonspeaks.com,1.0,0
bloomingtonleader.com,0.5,0
bluegrasstimes.com,0.5,0
bluestatebluesnews.com,1.0,0
boisecitywire.com,0.5,0
bongino.com,1.0,0
bostonbroadside.com,1.0,0
bowlinggreentoday.com,0.5,0
bossip.com,-1.0,0
bransontimes.com,0.5,0
breakingchristiannews.com,1.0,0
breitbart.com,1.0,0
brevardsun.com,0.5,0
bridgeporttimes.com,0.5,0
bristolreporter.com,0.5,0
britainfirst.org,1.0,0
buckscountystandard.com,-0.5,0
caixinglobal.com,0.5,0
caldronpool.com,1.0,0
canadafreepress.com,1.0,0
capecodledger.com,0.5,0
micapitolnews.com,0.5,0
capemonews.com,0.5,0
capstonereport.com,1.0,0
carbondalereporter.com,0.5,0
azcatholictribune.com,0.5,0
flcatholictribune.com,0.5,0
micatholictribune.com,0.5,0
mncatholictribune.com,0.5,0
pacatholictribune.com,0.5,0
wicatholictribune.com,0.5,0
cctv.com,-0.5,0
cdareporter.com,0.5,0
cedarrapidstoday.com,0.5,0
trueactivist.com,-1.0,0
centerforsecuritypolicy.org,1.0,0
centralbrowardnews.com,0.5,0
centralcoloradonews.com,0.5,0
centralfloridapost.com,1.0,0
centralgeorgianews.com,0.5,0
centralidahotimes.com,0.5,0
centraliowatimes.com,0.5,0
centrallouisiananews.com,0.5,0
centralmissourinews.com,0.5,0
centraloctimes.com,0.5,0
centralpatimes.com,-0.5,0
centralstlnews.com,0.5,0
chambanasun.com,0.5,0
chicagocitywire.com,0.5,0
chicotimes.com,0.5,0
chinadaily.com.cn,-1.0,0
cgtn.com,-0.5,0
christianaction.org,1.0,0
churchmilitant.com,1.0,0
citizensjournal.us,1.0,0
clarionproject.org,1.0,0
claycotimes.com,0.5,0
clayreporter.com,0.5,0
cloverchronicle.com,1.0,0
cnsnews.com,1.0,0
coachellatoday.com,0.5,0
coastalganews.com,0.5,0
cobbnewsga.com,-0.5,0
cobbreporter.com,0.5,0
coconinonews.com,0.5,0
columbiamonews.com,0.5,0
colonews.org,-0.5,0
columbusstandard.com,0.5,0
cei.org,1.0,0
concernedwomen.org,1.0,0
conservapedia.com,1.0,0
conservativeammo.com,1.0,0
conservativebeaver.com,1.0,0
conservativedailynews.com,1.0,0
conservativedailypost.com,1.0,0
conservativefiringline.com,1.0,0
conservativefreepress.com,1.0,0
conservativematrix.com,1.0,0
conservativeplaylist.com,1.0,0
conservativepost.com,1.0,0
conservativerevival.com,1.0,0
westernjournal.com,1.0,0
conservativeundergroundnews.com,1.0,0
constitutionstatenews.com,0.5,0
corona-transition.org,1.0,0
cair.com,0.5,0
councilforthenationalinterest.org,-0.5,0
conservative-headlines.org,1.0,0
creativedestructionmedia.com,1.0,0
culturewatchnews.com,1.0,0
dagospia.com,1.0,0
focusonthefamily.com,1.0,0
dailyheadlines.net,1.0,0
dailymail.co.uk,1.0,0
dailypoliticalnewswire.com,1.0,0
dailystar.co.uk,0.5,0
stormer-daily.rw,1.0,0
dakotatimes.com,0.5,0
davidharrisjr.com,1.0,0
dcdirtylaundry.com,1.0,0
debka.com,1.0,0
decaturtimes.com,0.5,0
deepleftfield.info,-1.0,0
deepstatejournal.com,1.0,0
defconnews.com,1.0,0
defendingtherepublic.org,1.0,0
defiantamerica.com,1.0,0
dekalbganews.com,0.5,0
dekalbtimes.com,0.5,0
delawarevalleysun.com,-0.5,0
democrats.org,-1.0,0
denvercitywire.com,0.5,0
deplorablekel.com,1.0,0
desmoinessun.com,0.5,0
desantisdaily.com,1.0,0
detroitcitywire.com,0.5,0
diamondandsilkinc.com,1.0,0
disclose.tv,1.0,0
discoverthenetworks.org,1.0,0
djhjmedia.com,1.0,0
dnyuz.com,0.5,0
downeasttimes.com,0.5,0
downrivertoday.com,0.5,0
dubuquetimes.com,0.5,0
dupagepolicyjournal.com,0.5,0
duvaltimes.com,0.5,0
eastalamedanews.com,0.5,0
eastarapahoenews.com,0.5,0
eastarizonanews.com,0.5,0
ecalabamanews.com,0.5,0
eastcentralreporter.com,0.5,0
eastcontracostanews.com,0.5,0
easthillsboroughnews.com,0.5,0
eastidahotimes.com,0.5,0
eastindynews.com,0.5,0
eciowanews.com,0.5,0
eastkentuckytimes.com,0.5,0
eastlittlerocktimes.com,0.5,0
eastlouisvillenews.com,0.5,0
eastmichigannews.com,0.5,0
eastpanhandlenews.com,0.5,0
eastpennyroyalnews.com,0.5,0
eastsandiegonews.com,0.5,0
eastsbvtimes.com,0.5,0
eastsfvtoday.com,0.5,0
eastsierranews.com,0.5,0
easttwincities.com,0.5,0
eastventuranews.com,0.5,0
eastvolusianews.com,0.5,0
eastwichitatimes.com,0.5,0
easternwaynetoday.com,0.5,0
echocheck.org,1.0,0
ecgeorgianews.com,0.5,0
ecindiananews.com,0.5,0
eckansasnews.com,0.5,0
ecmissnews.com,0.5,0
elizabethtowntimes.com,0.5,0
elkharttimes.com,0.5,0
emeraldcoasttimes.com,0.5,0
emirates247.com,0.5,0
en-volve.com,1.0,0
endthefed.org,1.0,0
europe-israel.org,1.0,0
everetttimes.com,-0.5,0
everytownresearch.org,-1.0,0
evil.news,1.0,0
factcheckingturkey.com,1.0,0
frc.org,1.0,0
familysurvivalheadlines.com,1.0,0
farsnews.ir,-0.5,0
dissident-mag.com,1.0,0
fayettevillestandard.com,0.5,0
federalistpress.com,1.0,0
femalista.com,-1.0,0
filmingcops.com,-1.0,0
fireboebert.com,-1.0,0
firststatetimes.com,0.5,0
fl24.net,1.0,0
flagandcross.com,1.0,0
thecareerbd.com,0.5,0
floridaparishnews.com,0.5,0
conservativeglobe.com,1.0,0
fortsmithtimes.com,0.5,0
foxnews.com,1.0,0
frankspeech.com,1.0,0
freedomfirstnetwork.com,1.0,0
freedomnewsreport.com,1.0,0
freedomproject.com,1.0,0
freewestmedia.com,1.0,0
fresnoleader.com,0.5,0
friatider.se,1.0,0
frontpagemag.com,1.0,0
ftwaynetimes.com,0.5,0
gab.com,1.0,0
gadsdentoday.com,0.5,0
galesburgreporter.com,0.5,0
gatestoneinstitute.org,1.0,0
gbnews.uk,1.0,0
gellerreport.com,1.0,0
gemstatewire.com,0.5,0
geneseenews.com,0.5,0
genzconservative.com,1.0,0
geologyin.com,0.0,0
georgiamountainnews.com,0.5,0
gettr.com,1.0,0
ghost.report,1.0,0
girlsjustwannahaveguns.com,1.0,0
gnews.org,1.0,0
goldcountrytoday.com,0.5,0
goldenstatetoday.com,0.5,0
gopdailybrief.com,1.0,0
gop.gov,1.0,0
gopusa.com,1.0,0
grandcanyontimes.com,0.5,0
grandjunctiontimes.com,0.5,0
grandrapidsminews.com,-0.5,0
grandrapidsreporter.com,0.5,0
granma.cu,-1.0,0
greatamericandaily.com,1.0,0
greatlakeswire.com,0.5,0
greatreject.org,1.0,0
gript.ie,1.0,0
grundyreporter.com,0.5,0
grunge.com,-0.5,0
gtrtimes.com,0.5,0
gucmakale.com,-1.0,0
gulfnews.com,1.0,0
hagmannreport.com,1.0,0
halturnerradioshow.com,1.0,0
hannity.com,1.0,0
harfordnews.com,0.5,0
hartfordreporter.com,0.5,0
hawarnews.org,-1.0,0
hawkeyereporter.com,0.5,0
headlineusa.com,1.0,0
headtopics.com,-0.5,0
hendersontimes.org,-0.5,0
hereistheevidence.com,1.0,0
hernandoreporter.com,0.5,0
heartland.org,1.0,0
hindustantimes.com,-0.5,0
hoggwatch.com,1.0,0
honolulureporter.com,0.5,0
hollandreporter.com,0.5,0
hoosierstatetoday.com,0.5,0
hopkinsvilletimes.com,0.5,0
hotspringstimes.com,0.5,0
houmathibodauxnews.com,0.5,0
housatonicvalleynews.com,0.5,0
howardconews.com,0.5,0
huntsvilleleader.com,0.5,0
hutchtoday.com,0.5,0
iharare.com,-1.0,0
ihatethemedia.com,1.0,0
ihypocrite.net,1.0,0
illegalaliencrimereport.com,1.0,0
illicitinfo.com,1.0,0
illinoisvalleytimes.com,0.5,0
imperialcanews.com,0.5,0
infogalactic.com,1.0,0
independentsentinel.com,1.0,0
indystandard.com,0.5,0
informationliberation.com,1.0,0
informer.rs,1.0,0
